"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"ap9i","Diner Daddy: Burgers, Chicken & More - Pasay","Burgers",4.9,374,"pasay city"
"ap9j","Candy Corner - SM Megamall","Snacks",0.0,0,"mandaluyong city"
"apmh","121 Cafe - Dona Francisca Home Basketball Court","Coffee",5.0,11,"davao city davao del sur"
"apop","Earle's Delicatessen - South Supermarket","Sandwiches",5.0,45,"muntinlupa city"
"apqm","Angel's Pizza - Lucao","Pizza",5.0,373,"dagupan pangasinan"
"apu6","Samgyup Sa Bahay - The Cabanas Mall","Filipino",5.0,32,"malolos bulacan"
"apwu","Kohi Kurabu Cafe - Marikina","Coffee",4.8,12,"marikina"
"apx9","Friesday - Pio Del Pilar","Snacks",4.9,212,"makati city"
"apzw","Panda Express - Festival Mall","Rice Bowl",4.9,100,"muntinlupa city"
"aq15","Alberto's Pizza - Tisa","Pizza",5.0,2380,"cebu city"
"aq1f","Matsuri Bento - Sampaloc","Japanese",5.0,44,"manila"
"aq6a","Luk Yuen - Capitol Commons","Chinese",5.0,822,"pasig city"
"aq8g","Kailuh's Grill - Pinagbakahan Malolos","Filipino",4.0,124,"malolos bulacan"
"aq9p","Kodawari - Salcedo","Japanese",4.8,11,"makati city"
"aqn9","Hummus x Wings - Escriva Drive","",0.0,0,"pasig city"
"aqv4","Angel's Pizza - Muntinlupa","Pizza",4.9,143,"muntinlupa city"
"aqyb","JH Garden Cafe & Restaurant-Matina","Coffee",0.0,0,"davao city davao del sur"
"ar2o","El Pollo Loco - Mckinley","American",0.0,0,"taguig city"
"ar5y","ICHO Japanese Restaurant - Annapolis","Japanese",5.0,27,"san juan"
"ar6h","Shawarma Shack - Malibay","Shawarma",5.0,89,"pasay city"
"ar6n","Thokwings - Ilocus Sur Street","Chicken Wings",5.0,435,"quezon city"
"araa","Jabroni’s NYC Pizza - Molito","Pizza",0.0,0,"muntinlupa city"
"arc3","Gotchu Jang: Korean Bowls - Malolos","Korean",5.0,329,"malolos bulacan"
"arew","Tropical Hut - Escolta Street","Burgers",5.0,2236,"manila"
"arg5","Chewychips Cookies and Cafe - Makati","Desserts",5.0,72,"makati city"
"ari7","Aravalli Restaurant - South Star Plaza","Indian",5.0,22,"makati city"
"arjr","Taho Story - P. Guevarra","Filipino",0.0,0,"san juan"
"arjs","FRESHDROP - General Menez Street","Korean",4.9,83,"marikina"
"arn3","Mood & Coffee - La Salle Taft","Coffee",5.0,335,"manila"
"aroj","Shakey's Pizza - UP Shopping Center","Chicken",0.0,0,"quezon city"
"arqg","Mango Go Yow - Crame","Fruit Shake",5.0,753,"quezon city"
"arvz","Liang Crispy Roll - Uptown Mall","Chinese",5.0,57,"taguig city"
"arw4","True Boss - Enterprise Center","Beverages",5.0,22,"makati city"
"arw5","Theo's Cafe","Beverages",0.0,0,"mandaluyong city"
"arxz","LITTLE JEJU RESTAURANT - Salcedo Village","Sushi",4.9,37,"makati city"
"arz4","B1T1 Takeaway Coffee - South Station Alabang","Coffee",0.0,0,"muntinlupa city"
"as3m","Machi Mango - Puregold España","Fruit Shake",0.0,0,"manila"
"as4j","JF Kitchenette - Levina Place","Silog",0.0,0,"pasig city"
"as98","De Original Jamaican Pattie Shop and Juice Bar - PSE Tektite Towers","Filipino",5.0,57,"pasig city"
"asam","Avo Bravo - Welcome Hub","Desserts",4.0,30,"quezon city"
"asaz","Partners Pares - Alvarez","Filipino",5.0,441,"manila"
"asl1","17th Ave Coffee - Liloan","Coffee",5.0,26,"cebu city"
"aslj","TBC Cafe- Fairlane","Coffee",4.9,51,"quezon city"
"asoa","YANG CHOW DIMSUM TEA HOUSE - White Plains","Chinese",0.0,0,"quezon city"
"asrc","Bert's Taste","Coffee",0.0,0,"manila"
"ass8","8Stax Chicken - Dapitan","Chicken",0.0,0,"manila"
"assx","Streetside Pizza - Kamuning Road","Pizza",5.0,329,"quezon city"
"astz","Makaan Indian Cafe - Maginhawa","Indian",4.5,48,"quezon city"
"aswx","Zhazemaki Prepared Meal Manufacturing - 19th Street","Japanese",4.8,269,"taguig city"
"aszk","Jail Pop - Artiaga Street","Fried Chicken",4.9,50,"davao city davao del sur"
"at7q","Coffee Spot - V Luna Corner East Avenue","Coffee",5.0,10,"quezon city"
"at8v","Pungko-Pungko sa Terminal","Filipino",0.0,0,"cebu city"
"at8v","DC Food Hub - J Alcantara Street","Filipino",0.0,0,"cebu city"
"ata6","Egg Stop Jr. - Centris","Sandwiches",0.0,0,"quezon city"
"ataf","Pareng Tolitz Food House - R Castillo","Noodles",5.0,133,"davao city davao del sur"
"atah","Love and Coffee","Beverages",0.0,0,"mandaluyong city"
"atak","Tagaytay Bulalo Specials - Putatan Muntinlupa","Bulalo",4.9,99,"muntinlupa city"
"atbo","Frying Chicken - Century Mall Makati","Chicken",4.8,17,"makati city"
"atc4","Itsumo Ramen Bar - Lucao District","Japanese",5.0,172,"dagupan pangasinan"
"atfy","VICAFE - 21 CM RECTO EXTENSION","Filipino",0.0,0,"marikina"
"atkr","Angel's Pizza Pasta Combo - Assada Centre","Pizza",5.0,840,"dagupan pangasinan"
"atmy","Samgyupsal in a Box - Poblacion","Rice Dishes",4.8,40,"davao city davao del sur"
"atqt","Spica Coffee Shop - C M Recto","Coffee",4.9,17,"davao city davao del sur"
"atyt","Pizzaderia - Malolos","Pizza",5.0,445,"malolos bulacan"
"au8d","Pan De Manila - Valero","Bread",5.0,157,"makati city"
"aucb","Korean Street Food - North Olympus","Korean",4.9,425,"quezon city"
"aueh","Fabrique - Public Eatery at Robinsons Magnolia","Bread",5.0,12,"quezon city"
"auh3","Mango Series - Araro Street","Fruit Shake",5.0,252,"makati city"
"auqj","Friends Fries - Marikina","Snacks",0.0,0,"marikina"
"auqj","Friends Fries - Concepcion Uno","Snacks",0.0,0,"marikina"
"auqo","Tokyo Prime - N S Amoranto","Silog",0.0,0,"quezon city"
"aur2","Anin's Bar & Grill- Padre Gomez","Ulam",0.0,0,"davao city davao del sur"
"aurm","Mabolo Brew","Beverages",4.9,10,"malolos bulacan"
"ausw","Hap Chan - SM City Davao Ecoland","Chinese",4.8,27,"davao city davao del sur"
"auus","Buchi and Co. - 18 Maria Street","Snacks",0.0,0,"pasig city"
"auvh","Boodle Fight sa Bilao - Sta. Ana","Filipino",4.9,34,"manila"
"auxi","Friangle - Shoppesville","Rice Bowl",0.0,0,"manila"
"ava5","Hap Chan -  Circle C","Chinese",5.0,144,"quezon city"
"avao","Ooh Cha - Robinsons Galleria","Beverages",0.0,0,"quezon city"
"avb0","Tito Nat’s Super Balbacua Jade Valley Homes - Tigatto","Bulalo",0.0,0,"davao city davao del sur"
"ave4","Circle Coffee PH - Commonwealth Avenue","Coffee",0.0,0,"quezon city"
"avh7","J.CO Donuts & Coffee - Lucky Chinatown Mall","Donut",5.0,3533,"manila"
"avos","Pizza Sisters - Salcedo","Pizza",4.9,48,"makati city"
"avpm","Phat Pho - Ayala Central Bloc","Rice Noodles",5.0,75,"cebu city"
"avun","T-CUP-ZONE - MORAYTA","Milk Tea",4.6,28,"manila"
"avuz","Bayani Busog Bowls - Timog Avenue","Filipino",0.0,0,"quezon city"
"avv4","Thai Express - SMX Convention Center Manila","Curry",0.0,0,"pasay city"
"avwa","Starbucks - Paseo de Roxas","Coffee",5.0,221,"makati city"
"avwc","P. Donuts - Fisher Mall","Cakes",5.0,135,"quezon city"
"aw3w","Rudy's Ilocano Eatery","Filipino",0.0,0,"marikina"
"aw48","The Sundry Food Hall (Mix and Match) - Taft","Asian",4.7,23,"manila"
"aw7v","VINE PATIO RESTAURANT - Pedro Bukaneg Street","Asian",0.0,0,"manila"
"awax","Palpitate Coffee - Obrero","Coffee",4.8,98,"davao city davao del sur"
"awfj","ZIG - SM Aura","Healthy",3.6,15,"taguig city"
"awn5","Lowcal Salad + Wraps - Metro Ayala","Salads",4.8,371,"cebu city"
"awvj","Bored and Hungry - SM Aura","Burgers",4.9,13,"taguig city"
"awvt","COLD CUPS - Cogon Pardo Branch","Fast Food",0.0,0,"cebu city"
"awwk","Yellow Cab - Cebu Ayala","Pizza",4.9,41,"cebu city"
"awx0","The Cookie Show - Mandaluyong","Desserts",0.0,0,"mandaluyong city"
"awxl","Lemonta -Tagum","Fruit Shake",5.0,16,"davao city davao del sur"
"ax0b","Eat Sulit - Manila","Chicken",5.0,1385,"manila"
"ax6m","MAXIMUS CEBU PUSO AND LAGAO BBQ HOUSE - Loyola Street","Filipino",5.0,208,"davao city davao del sur"
"ax86","Avocadoria.ph - SM Jazz Mall","Ice Cream",5.0,252,"makati city"
"ax8u","Mr Mediterranean - Quezon Avenue","Middle Eastern",4.9,20,"quezon city"
"axbo","L's Rice Toppings - Liberty Avenue","Asian",0.0,0,"quezon city"
"axeo","Isla Del Cafe - CIT University","Coffee",5.0,11,"cebu city"
"axml","The Aristocrat Restaurant - Roxas Boulevard","Filipino",5.0,944,"manila"
"axpo","Mang Domeng's Bibingka - Puregold Malolos","Cakes",4.8,19,"malolos bulacan"
"axw6","Zoie's Bacsilog Project - Puregold Commonwealth","Silog",0.0,0,"quezon city"
"axx2","Kuya J Restaurant - SM Light Mall","Filipino",4.9,520,"mandaluyong city"
"ayad","Milk Tea Safari - Villamor Airbase","Milk Tea",5.0,178,"pasay city"
"aygh","Bang Bang Special Crispy Bangus - Añora Building","Seafood",5.0,52,"davao city davao del sur"
"ayl1","Seasun Café - España","Coffee",0.0,0,"manila"
"aylt","Milkitas Ice Scramble - West Crame","Chicken Wings",0.0,0,"san juan"
"aym3","Minute Burger - Cembo","American",5.0,285,"makati city"
"aynw","Beef Street Burgers - Makati","American",4.9,99,"makati city"
"az0z","Mango Avenue - Streetscape","Fruit Shake",5.0,10,"cebu city"
"az13","Gourmet Tavern - Pajac","Western",4.8,113,"lapu-lapu city cebu"
"az5d","Ding How Dimsum House - Robinsons Galleria","Rice Bowl",5.0,279,"cebu city"
"az6g","King & Queen Tea - San Joaquin","Milk Tea",5.0,13,"pasig city"
"az87","Boodle Inasal - Singkamas","Filipino",4.9,1466,"makati city"
"az9z","Simeona's Seafood Restaurant - Bonuan Gueset","Seafood",4.4,41,"dagupan pangasinan"
"azat","Coffee Spot Kapasigan - Dr Pilapil St","Coffee",0.0,0,"pasig city"
"azbp","Tokyo Takoyaki - Ormoc City","Takoyaki",5.0,22,"ormoc leyte"
"azd5","Sandwich Master - A. Tumulak Street","Healthy",0.0,0,"lapu-lapu city cebu"
"azhv","Fruitas House Of Desserts - SMDC Jazz Mall","Fruit Shake",5.0,52,"makati city"
"azj3","Lil' Orbits Mini Donuts - Metro Supermarket ATC","Donut",4.9,19,"muntinlupa city"
"azl3","Icebergs - SM City Fairview","Filipino",5.0,118,"quezon city"
"azrz","Coffee Dream Plus - Ayala Center Cebu","Coffee",0.0,0,"cebu city"
"azuo","A-Egg-Yo Korean Inspired Food Kiosk - Deca Homes","Ramen",5.0,47,"davao city davao del sur"
"azvm","Happy Hour - Cubao","Beverages",0.0,0,"quezon city"
"azww","Las Flores - Podium","American",0.0,0,"mandaluyong city"
"b04p","Island Tea Co, Ceylon Coffee Club and Monsterice - Tandang Sora Avenue","Beverages",0.0,0,"quezon city"
"b05y","Beanhi - Sandoval Avenue","Beverages",0.0,0,"pasig city"
"b0br","Mr & Mrs B - Lanang","Soups",5.0,17,"davao city davao del sur"
"b0ce","CHIMAC Chicken & Beer - Polaris Street","Korean",4.9,487,"makati city"
"b0iq","CHAMPS BURGERS - Lacson Avenue","Filipino",0.0,0,"manila"
"b0jy","Hainanese Delights - Robinson Ermita","Rice Dishes",4.9,740,"manila"
"b0lc","Zsakers Shakes - Gulod","Milk Tea",4.9,2316,"quezon city"
"b0oz","Potato Corner - NVM Mall","Fries",5.0,181,"valencia bukidnon"
"b0qm","KFC - EDSA Greenhills","Fast Food",4.9,2706,"san juan"
"b0u6","Fire Tiger - The Grid Food Market","Beverages",5.0,36,"makati city"
"b0vn","Max's Restaurant - Abreeza Davao","Chicken",4.9,352,"davao city davao del sur"
"b0xu","Gochu-gang - The Grid Food Market","Fried Chicken",4.9,174,"makati city"
"b1ah","Chowking - EDSA Zamora","Fast Food",4.9,1716,"pasay city"
"b1av","Red Ribbon - Perez Dagupan","Cakes",5.0,1449,"dagupan pangasinan"
"b1dm","Calle Reyes Manila Barbecue - SM City Marikina","Filipino",2.8,14,"marikina"
"b1dn","Rice Rocket - Circuit","Asian",5.0,211,"makati city"
"b1du","YoCoco - Power Plant Mall","Ice Cream",5.0,10,"makati city"
"b1kl","Granivore - The Grid Food Market Powerplant","Healthy",5.0,20,"makati city"
"b1ku","Boba Block Milktea & Burgers - Mv Delos Santos","Milk Tea",5.0,2799,"manila"
"b1pr","Miko's Brew - Chavez","Beverages",5.0,165,"davao city davao del sur"
"b1pt","The Original Pares - Sampaloc","Silog",0.0,0,"manila"
"b1sr","Shakey's Pizza - Robinsons Cybergate","Pizza",5.0,1373,"cebu city"
"b1tl","Samurai Foods - SM North EDSA","Takoyaki",5.0,272,"quezon city"
"b1tp","Leylam - Gaisano Capital Island Mall Mactan","Rice Dishes",5.0,183,"lapu-lapu city cebu"
"b1ts","De Original Jamaican Pattie Shop and Juice Bar - Robinsons Place Malolos","Filipino",5.0,366,"malolos bulacan"
"b1vu","Sisig Hooray - Theater Mall Greenhills","Sisig",5.0,139,"san juan"
"b1wr","Soy & Bean and  Balai Pandesal - Calle Lila Lilac Street","Healthy",5.0,329,"marikina"
"b22k","Yash shawarma and milktea","Middle Eastern",4.6,50,"cebu city"
"b236","Cold Stone Creamery - Festival Mall Alabang","Snacks",0.0,0,"muntinlupa city"
"b24q","Chong's Siomai Rice - Ermita Branch","Siomai",4.9,17,"manila"
"b27p","Ate Rica’s Bacsilog - Mckinley West","Silog",5.0,109,"taguig city"
"b28i","HeBrews 138","Milk Tea",5.0,433,"marikina"
"b298","Wann Mann - Commonwealth","Chinese",5.0,93,"quezon city"
"b2as","Lanz Pizza - Pajo","Pizza",4.5,374,"lapu-lapu city cebu"
"b2cg","Sukiya - SM Manila","Japanese",5.0,69,"manila"
"b2cn","Gavva! Pansit Batil Patung - Ermin Garcia","Pancit",5.0,40,"quezon city"
"b2ep","Koomi - Fishermall QC","Beverages",5.0,375,"quezon city"
"b2fd","St. Louis - Bonifacio High Street Central","Ice Cream",5.0,433,"taguig city"
"b2j2","JM Shawarma - Plaza Mactan","Shawarma",5.0,377,"cebu city"
"b2na","Leah's Lumpiang Sariwa - 3rd Street","Snacks",5.0,434,"marikina"
"b2qo","Taho Fresh Soymilk atbp - Ayala South Park Center","Beverages",0.0,0,"muntinlupa city"
"b2rv","Kolorado Café Marikina","Snacks",0.0,0,"marikina"
"b2y7","Mangoflix - Champaca","Fruit Shake",0.0,0,"quezon city"
"b32j","Bakerite Bakery - AFPCES Aguinaldo","Cakes",5.0,14,"quezon city"
"b3fh","Black Scoop Cafe - Vertex One","Milk Tea",5.0,2453,"manila"
"b3gh","IceCreamHouse - Visayas","Ice Cream",5.0,434,"quezon city"
"b3hp","Gerry's Grill - Festival Mall","Filipino",5.0,168,"muntinlupa city"
"b3jb","Buko Loco - Landmark Makati","Fruit Shake",5.0,369,"makati city"
"b3kt","Janet's Pares House - General Luis Street","Filipino",4.9,1777,"quezon city"
"b3lo","Meokja Ramenyeon Cafe  - Sandoval Avenue","Ramen",5.0,25,"pasig city"
"b3nd","De Original Jamaican Pattie Shop and Juice Bar - SMDC Light Mall","Filipino",5.0,92,"mandaluyong city"
"b3ph","Gulaman Avenue - Marikina","Coffee",4.9,88,"marikina"
"b3qd","CoffeeDailybyft - Batasan Hills","Asian",5.0,127,"quezon city"
"b3rn","b/f c0rn3r - Celedora Commercial Building","Filipino",0.0,0,"cebu city"
"b3rs","Potato Corner - Lapu - Lapu City","Fries",5.0,787,"lapu-lapu city cebu"
"b3uj","Beard Papa's - Mitsukoshi BGC","Desserts",5.0,17,"taguig city"
"b3wp","Greek Alpha - Gateway","Shawarma",4.3,7,"quezon city"
"b47o","Papi Pares - K-Zone Building","Silog",4.8,11,"quezon city"
"b4fe","Shawarma Shack - SM Seaside","Shawarma",5.0,687,"cebu city"
"b4gy","Kebab Club - The Podium","Chicken",5.0,395,"mandaluyong city"
"b4ix","Recovery Café","Rice Bowl",0.0,0,"pasay city"
"b4mc","Fruitas - WalterMart Malolos","Fruit Shake",5.0,49,"malolos bulacan"
"b4nk","Minute Burger - Tanyag","Burgers",4.9,704,"taguig city"
"b4qf","Caffe Lezach - Milagrosa","Coffee",0.0,0,"quezon city"
"b4r0","24/7 Eats - Kapitolyo","American",5.0,1535,"pasig city"
"b4rj","Kanzen Sushi Roll - Maysilo Circle","Sushi",5.0,1387,"mandaluyong city"
"b4uy","Persiana Kebab & Shawarma - Katipunan Avenue Extension","Middle Eastern",5.0,96,"quezon city"
"b4yo","Bacolod Chicken Inasal - Greenhills","Filipino",5.0,761,"san juan"
"b4ze","Lynz Kitchen - Indangan","Cakes",0.0,0,"davao city davao del sur"
"b50x","Whisk & Roll Bake House - Global City","",0.0,0,"taguig city"
"b51l","MR. Tanghulu - SM Lanang","Korean",0.0,0,"davao city davao del sur"
"b552","Barrio Dot Cafe","Filipino",0.0,0,"manila"
"b58r","Pinoy Bento - Sampaloc","Rice Bowl",5.0,476,"manila"
"b596","Black Pearl - Robinsons Place Valencia","Milk Tea",4.9,48,"valencia bukidnon"
"b59y","Mondae Australian Yogurt - McArthur Highway","Desserts",0.0,0,"malolos bulacan"
"b5c3","Coffee Matters. - Park Avenue","Coffee",5.0,10,"pasay city"
"b5cv","Cuppa Takoyaki  - Diamond Street","Takoyaki",5.0,925,"marikina"
"b5gw","Nak Nam Fu-Cha - Bago Bantay","Milk Tea",5.0,2230,"quezon city"
"b5iv","Masarap Grill - Magiclub","Filipino",5.0,329,"dagupan pangasinan"
"b5kd","Honeybon - SM North EDSA","Cakes",0.0,0,"quezon city"
"b5km","Wright Wings - Emerald Avenue","Chicken Wings",4.9,53,"pasig city"
"b5lo","Pag-asa Pancit Malabon","Pancit",0.0,0,"quezon city"
"b5oo","Halo Hilo - Gyud Food","Desserts",4.8,12,"quezon city"
"b5qm","Chatime - Ayala Malls the 30th","Milk Tea",5.0,396,"pasig city"
"b5sf","Tastes from the Greens - Timog","Milk Tea",5.0,1247,"quezon city"
"b5ve","Bukohan Ni Jojit Lyneth -  Cabantian","Halo-Halo",4.6,407,"davao city davao del sur"
"b5wf","Wence Dessert Cafe - Malolos","Desserts",5.0,960,"malolos bulacan"
"b5wx","Roadside B&G- G Fernando","Filipino",0.0,0,"marikina"
"b60m","Lanz Pizza Gun-ob","Pizza",0.0,0,"lapu-lapu city cebu"
"b61a","Maneking - Sherwood Place","Japanese",5.0,38,"manila"
"b6ag","Basta Pasta - BGC","Pasta",4.9,241,"taguig city"
"b6d3","Morse Coffee - Public Eatery","Coffee",5.0,62,"quezon city"
"b6de","Bacolod Chicken Inasal - Fastbytes","Filipino",5.0,793,"muntinlupa city"
"b6dh","Black Scoop Cafe - Matina","Milk Tea",5.0,746,"davao city davao del sur"
"b6e0","2nd Street Oysters - Banawe Street","Seafood",5.0,88,"quezon city"
"b6ex","Wright Wings - Jupiter","Chicken Wings",5.0,113,"makati city"
"b6fg","Clarin Store - Clarin Street","Filipino",5.0,1136,"davao city davao del sur"
"b6fw","Mango Float Supreme Manila - Riverbanks Center","Fruit Shake",5.0,250,"marikina"
"b6h9","Psalmantha's Bakeshop and Restaurant - Quezon City","Desserts",0.0,0,"quezon city"
"b6iw","Dear Darling Cafe","Desserts",0.0,0,"quezon city"
"b6ka","Le Sucre Lab - Glorietta 2","Cakes",5.0,453,"makati city"
"b6ne","Great Greens: Salads & Grains - Pasay","Salads",5.0,1413,"pasay city"
"b6qb","Urbanica Milk Coffee - SM Megamall","Coffee",4.9,446,"mandaluyong city"
"b6wo","Gong cha - Ace Centerpoint","Milk Tea",5.0,600,"koronadal south cotabato"
"b6xi","Buffalo's Wings N' Things - Market Market","Chicken Wings",5.0,611,"taguig city"
"b70c","Plato Wraps - BHF Plaza Mayombo","Wraps",5.0,50,"dagupan pangasinan"
"b70z","Tiger Manju - Megamall","Snacks",0.0,0,"mandaluyong city"
"b71s","Sidewalk Congee - Grand Royale","Silog",0.0,0,"malolos bulacan"
"b72e","KAFFEINE+","Coffee",0.0,0,"quezon city"
"b77h","Five Star Chicken - Kalayaan","Chicken",5.0,171,"makati city"
"b7ch","Cardo's Tapsihan - Villanueva","Silog",5.0,6077,"pasay city"
"b7fo","Anytime Chicken - Balmores Street","Fried Chicken",5.0,819,"koronadal south cotabato"
"b7fw","BULAKENYO'S ARROZ CALDO - Lapu-Lapu","Porridge",5.0,611,"lapu-lapu city cebu"
"b7g4","RR Seafoods - Villamor Pasay","Seafood",0.0,0,"pasay city"
"b7hn","Santino's Supreme Slice Pizza - SM Muntinlupa","Pizza",4.9,59,"muntinlupa city"
"b7jp","Kaldi Coffee - N.U","Coffee",0.0,0,"manila"
"b7la","Mango Delight - Sampaloc","Milk Tea",5.0,885,"manila"
"b7p2","Mango Royal Milkshake - Bagbag Cebu","Fruit Shake",5.0,319,"cebu city"
"b7r7","K Ave Street Food At Fun Han Mart - Greenhills","Korean",4.8,191,"san juan"
"b7yk","C.BREW - Acacia","Coffee",0.0,0,"cebu city"
"b8as","Katzpapa - Gaisano County Mall","Japanese",5.0,517,"cebu city"
"b8av","Moonlight Over Pares - Oxford Street","Filipino",0.0,0,"quezon city"
"b8c3","TOMORO COFFEE - Binondo","Coffee",5.0,83,"manila"
"b8in","KUP KAFE - Colon","Milk Tea",4.9,1223,"cebu city"
"b8jw","Nonki Japanese Restaurant - Mactan Tropics Center","Japanese",5.0,233,"lapu-lapu city cebu"
"b8k0","Dunkin' - EMall","Donut",5.0,86,"cebu city"
"b8k4","Angies Pizza House - Ballecer Street","Pizza",4.9,707,"taguig city"
"b8kz","Healthy Lemon - Festival Mall Alabang","Fruit Shake",0.0,0,"muntinlupa city"
"b8mp","Everything Grilled - Bonifacio","Asian",4.7,51,"davao city davao del sur"
"b8oj","Little Tokyo Milk Tea - Crame","Asian",4.6,25,"quezon city"
"b8sy","Smokin' Toppings, Fiamma, Panwiches & Nutwater - Juna","Filipino",5.0,1482,"davao city davao del sur"
"b8vt","Smokin' Toppings, Fiamma, Panwiches & Nutwater - Banawa","Beverages",5.0,2405,"cebu city"
"b8wg","Unli Wings of Love - East Rembo","Fried Chicken",5.0,112,"makati city"
"b91w","The Matcha Tokyo - Lucky Chinatown Mall","Beverages",0.0,0,"manila"
"b93q","Shaka Cafe - Burgos Circle Park","Healthy",4.9,183,"taguig city"
"b9fg","Shachou Japanese Restaurant - Quezon City","Japanese",0.0,0,"quezon city"
"b9fq","Lil' Orbits Mini Donuts - Greenfield District","Donut",5.0,275,"mandaluyong city"
"b9hk","Binalot - Ali Mall (Terminated)","Filipino",4.9,173,"quezon city"
"b9ho","Giligan's - Tutuban Center","Filipino",4.9,759,"manila"
"b9jb","But First Coffee - Makati Executive Tower 1","Coffee",5.0,1873,"makati city"
"b9le","Roadhouse Cafe -  Double M Hotel","Filipino",4.9,25,"valencia bukidnon"
"b9lv","Sizzlin' Steak - Main Avenue","American",4.8,23,"san juan"
"b9lz","Mang Inasal - Bluewave","Chicken",5.0,3121,"marikina"
"b9md","Krispy Kreme - Sm Pasig","Donut",5.0,988,"pasig city"
"b9mp","Chaboba - Gaisano Mall of Toril","Beverages",4.8,49,"davao city davao del sur"
"b9pb","24 Chicken - Pedro Gil","Fried Chicken",5.0,11227,"manila"
"b9pw","Overload Avenue - Lahug","Filipino",5.0,190,"cebu city"
"b9qa","Gong cha - Northgate Cyberzone","Milk Tea",5.0,425,"muntinlupa city"
"b9qx","BonChon - Robinsons Malolos","Chicken",5.0,6816,"malolos bulacan"
"b9rg","Highlands Coffee - CityMall Koronadal","Coffee",5.0,199,"koronadal south cotabato"
"ba46","Pasayan - Lilac Branch","Chicken",4.9,13,"marikina"
"ba87","Wingers Unlimited - SM Ormoc","Chicken Wings",4.9,221,"ormoc leyte"
